date,canton,severity,road_condition,vehicle_type,road_type,week,year,day_of_week,month
2020-01-24 15:45:41.588317,NE,light,dry,car,main_road,4,2020,Friday,1
2020-01-24 17:30:50.050010,AG,light,dry,car,main_road,4,2020,Friday,1
2020-01-24 19:15:58.511702,BL,light,wet,car,highway,4,2020,Friday,1
2020-01-24 21:01:06.973394,SG,light,dry,car,side_road,4,2020,Friday,1
2020-01-24 22:46:15.435087,FR,light,wet,bicycle,main_road,4,2020,Friday,1
2020-01-25 00:31:23.896779,LU,light,snow,car,side_road,4,2020,Saturday,1
2020-01-25 02:16:32.358471,NW,light,snow,car,main_road,4,2020,Saturday,1
2020-01-25 04:01:40.820164,TG,light,icy,bicycle,side_road,4,2020,Saturday,1
2020-01-25 05:46:49.281856,ZH,light,dry,car,side_road,4,2020,Saturday,1
2020-01-25 07:31:57.743548,ZH,light,icy,car,main_road,4,2020,Saturday,1
2020-01-25 09:17:06.205241,ZH,serious,dry,car,side_road,4,2020,Saturday,1
2020-01-25 11:02:14.666933,ZH,serious,snow,truck,main_road,4,2020,Saturday,1
2020-01-25 12:47:23.128625,VD,light,dry,car,side_road,4,2020,Saturday,1
2020-01-25 14:32:31.590318,AG,light,wet,car,highway,4,2020,Saturday,1
2020-01-25 16:17:40.052010,SO,serious,wet,car,main_road,4,2020,Saturday,1
2020-01-25 18:02:48.513702,ZH,light,snow,car,side_road,4,2020,Saturday,1
2020-01-25 19:47:56.975395,BS,light,dry,motorcycle,side_road,4,2020,Saturday,1
2020-01-25 21:33:05.437087,SO,serious,icy,car,main_road,4,2020,Saturday,1
2020-01-25 23:18:13.898779,BE,light,dry,car,main_road,4,2020,Saturday,1
2020-01-26 01:03:22.360472,FR,light,snow,car,highway,4,2020,Sunday,1
2020-01-26 02:48:30.822164,FR,serious,snow,motorcycle,side_road,4,2020,Sunday,1
2020-01-26 04:33:39.283856,SG,light,wet,truck,main_road,4,2020,Sunday,1
2020-01-26 06:18:47.745549,SG,light,wet,car,main_road,4,2020,Sunday,1
2020-01-26 08:03:56.207241,ZH,light,snow,car,highway,4,2020,Sunday,1
2020-01-26 09:49:04.668933,ZG,light,icy,car,side_road,4,2020,Sunday,1
2020-01-26 11:34:13.130626,SG,light,wet,car,main_road,4,2020,Sunday,1
2020-01-26 13:19:21.592318,BS,light,icy,car,main_road,4,2020,Sunday,1
2020-01-26 15:04:30.054010,VD,fatal,icy,car,main_road,4,2020,Sunday,1
2020-01-26 16:49:38.515703,GR,light,dry,car,main_road,4,2020,Sunday,1
2020-01-26 18:34:46.977395,BE,light,snow,bicycle,side_road,4,2020,Sunday,1
2020-01-26 20:19:55.439087,ZH,light,wet,car,side_road,4,2020,Sunday,1
2020-01-26 22:05:03.900780,GR,light,dry,motorcycle,side_road,4,2020,Sunday,1
2020-01-26 23:50:12.362472,ZH,light,snow,car,main_road,4,2020,Sunday,1
2020-01-27 01:35:20.824164,AR,serious,wet,bicycle,side_road,5,2020,Monday,1
2020-01-27 03:20:29.285857,NE,serious,dry,car,main_road,5,2020,Monday,1
2020-01-27 05:05:37.747549,SH,light,icy,car,main_road,5,2020,Monday,1
2020-01-27 06:50:46.209241,ZG,light,snow,truck,side_road,5,2020,Monday,1
2020-01-27 08:35:54.670934,GR,light,snow,car,main_road,5,2020,Monday,1
2020-01-27 10:21:03.132626,SO,light,snow,car,main_road,5,2020,Monday,1
2020-01-27 12:06:11.594318,BL,light,snow,car,side_road,5,2020,Monday,1
2020-01-27 13:51:20.056011,NE,light,dry,truck,highway,5,2020,Monday,1
2020-01-27 15:36:28.517703,ZG,fatal,wet,car,side_road,5,2020,Monday,1
2020-01-27 17:21:36.979395,GE,light,snow,truck,side_road,5,2020,Monday,1
2020-01-27 19:06:45.441088,VS,light,wet,car,main_road,5,2020,Monday,1
2020-01-27 20:51:53.902780,BE,light,icy,car,highway,5,2020,Monday,1
2020-01-27 22:37:02.364472,ZH,light,icy,car,main_road,5,2020,Monday,1
2020-01-28 00:22:10.826165,ZH,light,wet,car,highway,5,2020,Tuesday,1
2020-01-28 02:07:19.287857,ZH,light,snow,car,main_road,5,2020,Tuesday,1
2020-01-28 03:52:27.749549,ZH,light,icy,car,side_road,5,2020,Tuesday,1
2020-01-28 05:37:36.211242,AG,light,wet,car,main_road,5,2020,Tuesday,1
2020-01-28 07:22:44.672934,ZH,light,snow,car,main_road,5,2020,Tuesday,1
2020-01-28 09:07:53.134626,SZ,light,wet,car,main_road,5,2020,Tuesday,1
2020-01-28 10:53:01.596319,VD,light,dry,truck,main_road,5,2020,Tuesday,1
2020-01-28 12:38:10.058011,ZH,light,icy,motorcycle,side_road,5,2020,Tuesday,1
2020-01-28 14:23:18.519703,TI,light,snow,truck,main_road,5,2020,Tuesday,1
2020-01-28 16:08:26.981396,LU,light,snow,car,side_road,5,2020,Tuesday,1
2020-01-28 17:53:35.443088,ZH,light,snow,truck,main_road,5,2020,Tuesday,1
2020-01-28 19:38:43.904780,AG,light,snow,car,main_road,5,2020,Tuesday,1
2020-01-28 21:23:52.366473,SG,light,dry,car,main_road,5,2020,Tuesday,1
2020-01-28 23:09:00.828165,VD,light,snow,truck,main_road,5,2020,Tuesday,1
2020-01-29 00:54:09.289857,AG,light,snow,bicycle,side_road,5,2020,Wednesday,1
2020-01-29 02:39:17.751550,TI,light,dry,car,main_road,5,2020,Wednesday,1
2020-01-29 04:24:26.213242,LU,light,dry,car,side_road,5,2020,Wednesday,1
2020-01-29 06:09:34.674934,BE,serious,snow,car,main_road,5,2020,Wednesday,1
2020-01-29 07:54:43.136627,TG,light,snow,car,side_road,5,2020,Wednesday,1
2020-01-29 09:39:51.598319,TI,serious,snow,truck,highway,5,2020,Wednesday,1
2020-01-29 11:25:00.060012,GE,light,snow,car,main_road,5,2020,Wednesday,1
2020-01-29 13:10:08.521704,FR,light,icy,truck,highway,5,2020,Wednesday,1
2020-01-29 14:55:16.983396,ZG,serious,icy,car,main_road,5,2020,Wednesday,1
2020-01-29 16:40:25.445089,TI,light,icy,truck,side_road,5,2020,Wednesday,1
2020-01-29 18:25:33.906781,SZ,light,dry,bicycle,highway,5,2020,Wednesday,1
2020-01-29 20:10:42.368473,VS,light,snow,car,main_road,5,2020,Wednesday,1
2020-01-29 21:55:50.830166,VD,light,icy,car,highway,5,2020,Wednesday,1
2020-01-29 23:40:59.291858,FR,light,icy,truck,main_road,5,2020,Wednesday,1
2020-01-30 01:26:07.753550,TG,light,icy,car,side_road,5,2020,Thursday,1
2020-01-30 03:11:16.215243,TG,serious,wet,car,side_road,5,2020,Thursday,1
2020-01-30 04:56:24.676935,ZH,light,dry,car,side_road,5,2020,Thursday,1
2020-01-30 06:41:33.138627,VS,serious,dry,car,main_road,5,2020,Thursday,1
2020-01-30 08:26:41.600320,BS,serious,dry,truck,side_road,5,2020,Thursday,1
2020-01-30 10:11:50.062012,VD,light,dry,car,side_road,5,2020,Thursday,1
2020-01-30 11:56:58.523704,SZ,light,snow,bicycle,main_road,5,2020,Thursday,1
2020-01-30 13:42:06.985397,VD,serious,dry,car,main_road,5,2020,Thursday,1
2020-01-30 15:27:15.447089,ZG,serious,dry,motorcycle,side_road,5,2020,Thursday,1
2020-01-30 17:12:23.908781,ZH,light,icy,car,main_road,5,2020,Thursday,1
2020-01-30 18:57:32.370474,VS,light,icy,car,side_road,5,2020,Thursday,1
2020-01-30 20:42:40.832166,ZH,light,dry,car,main_road,5,2020,Thursday,1
2020-01-30 22:27:49.293858,SZ,light,snow,motorcycle,main_road,5,2020,Thursday,1
2020-01-31 00:12:57.755551,NE,light,snow,car,side_road,5,2020,Friday,1
2020-01-31 01:58:06.217243,NE,light,dry,truck,side_road,5,2020,Friday,1
2020-01-31 03:43:14.678935,SH,light,dry,car,main_road,5,2020,Friday,1
2020-01-31 05:28:23.140628,SG,light,snow,car,side_road,5,2020,Friday,1
2020-01-31 07:13:31.602320,SO,light,snow,motorcycle,main_road,5,2020,Friday,1
2020-01-31 08:58:40.064012,LU,light,icy,car,side_road,5,2020,Friday,1
2020-01-31 10:43:48.525705,SZ,light,dry,car,side_road,5,2020,Friday,1
2020-01-31 12:28:56.987397,AG,light,wet,car,side_road,5,2020,Friday,1
2020-01-31 14:14:05.449089,TG,light,icy,car,main_road,5,2020,Friday,1
2020-01-31 15:59:13.910782,TI,light,dry,car,main_road,5,2020,Friday,1
2020-01-31 17:44:22.372474,TI,light,wet,car,side_road,5,2020,Friday,1
2020-01-31 19:29:30.834166,ZH,serious,icy,car,main_road,5,2020,Friday,1
2020-01-31 21:14:39.295859,BS,light,wet,motorcycle,main_road,5,2020,Friday,1
2020-01-31 22:59:47.757551,ZH,light,snow,bicycle,side_road,5,2020,Friday,1
2020-02-01 00:44:56.219243,BL,light,snow,car,main_road,5,2020,Saturday,2
2020-02-01 02:30:04.680936,SO,fatal,wet,car,main_road,5,2020,Saturday,2
2020-02-01 04:15:13.142628,VD,light,snow,car,highway,5,2020,Saturday,2
2020-02-01 06:00:21.604320,OW,light,dry,truck,highway,5,2020,Saturday,2
2020-02-01 07:45:30.066013,ZH,light,snow,car,highway,5,2020,Saturday,2
2020-02-01 09:30:38.527705,BE,light,dry,car,side_road,5,2020,Saturday,2
2020-02-01 11:15:46.989397,TG,light,dry,bicycle,main_road,5,2020,Saturday,2
2020-02-01 13:00:55.451090,SG,light,icy,car,main_road,5,2020,Saturday,2
2020-02-01 14:46:03.912782,ZH,light,wet,motorcycle,side_road,5,2020,Saturday,2
2020-02-01 16:31:12.374474,ZH,light,snow,car,side_road,5,2020,Saturday,2
2020-02-01 18:16:20.836167,AG,light,wet,car,side_road,5,2020,Saturday,2
2020-02-01 20:01:29.297859,ZH,light,dry,motorcycle,main_road,5,2020,Saturday,2
2020-02-01 21:46:37.759551,VD,light,icy,car,side_road,5,2020,Saturday,2
2020-02-01 23:31:46.221244,AG,light,wet,motorcycle,highway,5,2020,Saturday,2
2020-02-02 01:16:54.682936,ZH,light,wet,car,highway,5,2020,Sunday,2
2020-02-02 03:02:03.144628,ZH,light,icy,truck,highway,5,2020,Sunday,2
2020-02-02 04:47:11.606321,GE,light,snow,car,main_road,5,2020,Sunday,2
2020-02-02 06:32:20.068013,ZG,light,snow,car,main_road,5,2020,Sunday,2
2020-02-02 08:17:28.529705,GL,serious,snow,car,side_road,5,2020,Sunday,2
2020-02-02 10:02:36.991398,TI,light,dry,car,main_road,5,2020,Sunday,2
2020-02-02 11:47:45.453090,NE,light,snow,car,side_road,5,2020,Sunday,2
2020-02-02 13:32:53.914782,GE,light,wet,car,highway,5,2020,Sunday,2
2020-02-02 15:18:02.376475,TG,light,icy,car,highway,5,2020,Sunday,2
2020-02-02 17:03:10.838167,ZG,light,wet,car,main_road,5,2020,Sunday,2
2020-02-02 18:48:19.299859,ZH,light,snow,car,side_road,5,2020,Sunday,2
2020-02-02 20:33:27.761552,TI,light,snow,car,side_road,5,2020,Sunday,2
2020-02-02 22:18:36.223244,BL,light,snow,car,side_road,5,2020,Sunday,2
2020-02-03 00:03:44.684936,FR,light,snow,bicycle,side_road,6,2020,Monday,2
2020-02-03 01:48:53.146629,VS,light,snow,car,side_road,6,2020,Monday,2
2020-02-03 03:34:01.608321,ZH,light,snow,car,side_road,6,2020,Monday,2
2020-02-03 05:19:10.070014,BS,light,wet,car,side_road,6,2020,Monday,2
2020-02-03 07:04:18.531706,ZH,light,dry,truck,highway,6,2020,Monday,2
2020-02-03 08:49:26.993398,SO,light,wet,car,main_road,6,2020,Monday,2
2020-02-03 10:34:35.455091,ZH,serious,dry,car,main_road,6,2020,Monday,2
2020-02-03 12:19:43.916783,ZH,serious,icy,car,main_road,6,2020,Monday,2
2020-02-03 14:04:52.378475,ZH,light,icy,car,main_road,6,2020,Monday,2
2020-02-03 15:50:00.840168,GR,light,icy,truck,highway,6,2020,Monday,2
2020-02-03 17:35:09.301860,TG,light,snow,car,main_road,6,2020,Monday,2
2020-02-03 19:20:17.763552,AR,light,snow,car,highway,6,2020,Monday,2
2020-02-03 21:05:26.225245,GE,light,dry,truck,side_road,6,2020,Monday,2
2020-02-03 22:50:34.686937,ZG,light,wet,car,highway,6,2020,Monday,2
2020-02-04 00:35:43.148629,LU,light,wet,truck,main_road,6,2020,Tuesday,2
2020-02-04 02:20:51.610322,VD,serious,wet,car,side_road,6,2020,Tuesday,2
2020-02-04 04:06:00.072014,BE,light,snow,motorcycle,main_road,6,2020,Tuesday,2
2020-02-04 05:51:08.533706,GE,light,icy,truck,highway,6,2020,Tuesday,2
2020-02-04 07:36:16.995399,ZH,light,icy,car,main_road,6,2020,Tuesday,2
2020-02-04 09:21:25.457091,GE,light,snow,motorcycle,highway,6,2020,Tuesday,2
2020-02-04 11:06:33.918783,ZH,light,snow,car,main_road,6,2020,Tuesday,2
2020-02-04 12:51:42.380476,VD,light,dry,car,highway,6,2020,Tuesday,2
2020-02-04 14:36:50.842168,BL,light,snow,car,main_road,6,2020,Tuesday,2
2020-02-04 16:21:59.303860,JU,light,wet,car,side_road,6,2020,Tuesday,2
2020-02-04 18:07:07.765553,ZH,light,dry,motorcycle,main_road,6,2020,Tuesday,2
2020-02-04 19:52:16.227245,BL,light,dry,car,side_road,6,2020,Tuesday,2
2020-02-04 21:37:24.688937,GE,light,wet,bicycle,main_road,6,2020,Tuesday,2
2020-02-04 23:22:33.150630,BL,light,wet,car,main_road,6,2020,Tuesday,2
2020-02-05 01:07:41.612322,SG,light,dry,car,side_road,6,2020,Wednesday,2
2020-02-05 02:52:50.074014,AG,light,icy,car,highway,6,2020,Wednesday,2
2020-02-05 04:37:58.535707,SO,light,snow,car,side_road,6,2020,Wednesday,2
2020-02-05 06:23:06.997399,SG,light,dry,motorcycle,main_road,6,2020,Wednesday,2
2020-02-05 08:08:15.459091,AR,light,dry,motorcycle,side_road,6,2020,Wednesday,2
2020-02-05 09:53:23.920784,VS,fatal,snow,truck,main_road,6,2020,Wednesday,2
2020-02-05 11:38:32.382476,ZH,light,dry,truck,main_road,6,2020,Wednesday,2
2020-02-05 13:23:40.844168,LU,light,snow,car,side_road,6,2020,Wednesday,2
2020-02-05 15:08:49.305861,NE,light,icy,car,side_road,6,2020,Wednesday,2
2020-02-05 16:53:57.767553,VD,serious,wet,car,main_road,6,2020,Wednesday,2
2020-02-05 18:39:06.229245,SO,light,dry,car,side_road,6,2020,Wednesday,2
2020-02-05 20:24:14.690938,SG,light,dry,car,highway,6,2020,Wednesday,2
2020-02-05 22:09:23.152630,LU,light,dry,car,highway,6,2020,Wednesday,2
2020-02-05 23:54:31.614322,BE,light,dry,car,main_road,6,2020,Wednesday,2
2020-02-06 01:39:40.076015,SO,light,icy,car,side_road,6,2020,Thursday,2
2020-02-06 03:24:48.537707,OW,light,dry,truck,side_road,6,2020,Thursday,2
2020-02-06 05:09:56.999399,AR,light,icy,car,main_road,6,2020,Thursday,2
2020-02-06 06:55:05.461092,ZH,serious,icy,car,highway,6,2020,Thursday,2
2020-02-06 08:40:13.922784,GE,light,dry,car,side_road,6,2020,Thursday,2
2020-02-06 10:25:22.384476,GE,light,dry,truck,main_road,6,2020,Thursday,2
2020-02-06 12:10:30.846169,AG,light,dry,bicycle,main_road,6,2020,Thursday,2
2020-02-06 13:55:39.307861,BL,light,dry,car,main_road,6,2020,Thursday,2
2020-02-06 15:40:47.769553,UR,light,snow,car,highway,6,2020,Thursday,2
2020-02-06 17:25:56.231246,TI,light,wet,bicycle,main_road,6,2020,Thursday,2
2020-02-06 19:11:04.692938,AG,light,snow,car,main_road,6,2020,Thursday,2
2020-02-06 20:56:13.154630,BE,light,wet,truck,side_road,6,2020,Thursday,2
2020-02-06 22:41:21.616323,VS,light,wet,motorcycle,side_road,6,2020,Thursday,2
2020-02-07 00:26:30.078015,VD,light,icy,car,highway,6,2020,Friday,2
2020-02-07 02:11:38.539707,NE,light,snow,car,main_road,6,2020,Friday,2
2020-02-07 03:56:47.001400,AG,light,dry,car,main_road,6,2020,Friday,2
2020-02-07 05:41:55.463092,SG,light,dry,car,highway,6,2020,Friday,2
2020-02-07 07:27:03.924784,FR,serious,icy,motorcycle,side_road,6,2020,Friday,2
2020-02-07 09:12:12.386477,VS,serious,wet,truck,side_road,6,2020,Friday,2
2020-02-07 10:57:20.848169,VD,light,wet,motorcycle,side_road,6,2020,Friday,2
2020-02-07 12:42:29.309861,ZH,light,icy,car,side_road,6,2020,Friday,2
2020-02-07 14:27:37.771554,ZH,light,wet,car,main_road,6,2020,Friday,2
2020-02-07 16:12:46.233246,ZG,light,icy,car,main_road,6,2020,Friday,2
2020-02-07 17:57:54.694938,TI,light,icy,car,side_road,6,2020,Friday,2
2020-02-07 19:43:03.156631,GE,light,snow,car,side_road,6,2020,Friday,2
2020-02-07 21:28:11.618323,BE,light,snow,car,main_road,6,2020,Friday,2
2020-02-07 23:13:20.080016,AI,light,icy,car,main_road,6,2020,Friday,2
2020-02-08 00:58:28.541708,ZG,light,icy,bicycle,side_road,6,2020,Saturday,2
2020-02-08 02:43:37.003400,GE,light,snow,car,highway,6,2020,Saturday,2
2020-02-08 04:28:45.465093,VD,light,wet,truck,side_road,6,2020,Saturday,2
2020-02-08 06:13:53.926785,VD,light,wet,car,side_road,6,2020,Saturday,2
2020-02-08 07:59:02.388477,SO,light,snow,car,highway,6,2020,Saturday,2
2020-02-08 09:44:10.850170,FR,light,icy,motorcycle,side_road,6,2020,Saturday,2
2020-02-08 11:29:19.311862,LU,light,dry,motorcycle,side_road,6,2020,Saturday,2
2020-02-08 13:14:27.773554,ZH,light,snow,car,side_road,6,2020,Saturday,2
2020-02-08 14:59:36.235247,VD,light,dry,car,main_road,6,2020,Saturday,2
2020-02-08 16:44:44.696939,TI,light,snow,car,main_road,6,2020,Saturday,2
2020-02-08 18:29:53.158631,JU,light,snow,car,main_road,6,2020,Saturday,2
2020-02-08 20:15:01.620324,JU,light,snow,bicycle,main_road,6,2020,Saturday,2
2020-02-08 22:00:10.082016,BL,light,dry,car,main_road,6,2020,Saturday,2
2020-02-08 23:45:18.543708,TI,light,icy,car,main_road,6,2020,Saturday,2
2020-02-09 01:30:27.005401,NE,light,wet,bicycle,side_road,6,2020,Sunday,2
2020-02-09 03:15:35.467093,VD,light,wet,car,highway,6,2020,Sunday,2
2020-02-09 05:00:43.928785,LU,serious,dry,car,main_road,6,2020,Sunday,2
2020-02-09 06:45:52.390478,SO,light,icy,car,highway,6,2020,Sunday,2
2020-02-09 08:31:00.852170,ZH,light,wet,car,side_road,6,2020,Sunday,2
2020-02-09 10:16:09.313862,NE,light,dry,car,side_road,6,2020,Sunday,2
2020-02-09 12:01:17.775555,SG,light,icy,car,highway,6,2020,Sunday,2
2020-02-09 13:46:26.237247,BE,serious,snow,car,side_road,6,2020,Sunday,2
2020-02-09 15:31:34.698939,GR,light,snow,motorcycle,highway,6,2020,Sunday,2
2020-02-09 17:16:43.160632,SG,light,snow,motorcycle,main_road,6,2020,Sunday,2
2020-02-09 19:01:51.622324,NW,light,wet,car,side_road,6,2020,Sunday,2
2020-02-09 20:47:00.084016,ZH,light,snow,car,side_road,6,2020,Sunday,2
2020-02-09 22:32:08.545709,GR,light,snow,car,highway,6,2020,Sunday,2
2020-02-10 00:17:17.007401,BL,light,dry,car,side_road,7,2020,Monday,2
2020-02-10 02:02:25.469093,TI,light,dry,truck,side_road,7,2020,Monday,2
2020-02-10 03:47:33.930786,BL,light,wet,car,main_road,7,2020,Monday,2
2020-02-10 05:32:42.392478,VD,light,wet,car,main_road,7,2020,Monday,2
2020-02-10 07:17:50.854170,BL,serious,icy,car,highway,7,2020,Monday,2
2020-02-10 09:02:59.315863,SH,light,icy,car,main_road,7,2020,Monday,2
2020-02-10 10:48:07.777555,VD,light,snow,car,main_road,7,2020,Monday,2
2020-02-10 12:33:16.239247,FR,light,icy,truck,side_road,7,2020,Monday,2
2020-02-10 14:18:24.700940,BE,light,dry,bicycle,main_road,7,2020,Monday,2
2020-02-10 16:03:33.162632,ZH,light,snow,truck,side_road,7,2020,Monday,2
2020-02-10 17:48:41.624324,TG,light,wet,bicycle,highway,7,2020,Monday,2
2020-02-10 19:33:50.086017,SG,light,snow,bicycle,highway,7,2020,Monday,2
2020-02-10 21:18:58.547709,AG,light,dry,car,highway,7,2020,Monday,2
2020-02-10 23:04:07.009401,BE,fatal,snow,car,highway,7,2020,Monday,2
2020-02-11 00:49:15.471094,BE,light,dry,motorcycle,main_road,7,2020,Tuesday,2
2020-02-11 02:34:23.932786,ZH,light,dry,car,side_road,7,2020,Tuesday,2
2020-02-11 04:19:32.394478,OW,serious,dry,car,side_road,7,2020,Tuesday,2
2020-02-11 06:04:40.856171,AI,light,snow,car,main_road,7,2020,Tuesday,2
2020-02-11 07:49:49.317863,ZG,light,snow,car,side_road,7,2020,Tuesday,2
2020-02-11 09:34:57.779555,FR,light,wet,car,main_road,7,2020,Tuesday,2
2020-02-11 11:20:06.241248,VS,light,snow,car,main_road,7,2020,Tuesday,2
2020-02-11 13:05:14.702940,OW,serious,icy,car,main_road,7,2020,Tuesday,2
2020-02-11 14:50:23.164632,BS,serious,icy,truck,side_road,7,2020,Tuesday,2
2020-02-11 16:35:31.626325,TI,light,snow,car,highway,7,2020,Tuesday,2
2020-02-11 18:20:40.088017,ZG,light,dry,truck,highway,7,2020,Tuesday,2
2020-02-11 20:05:48.549709,SG,light,wet,car,main_road,7,2020,Tuesday,2
2020-02-11 21:50:57.011402,VD,light,snow,car,side_road,7,2020,Tuesday,2
2020-02-11 23:36:05.473094,NE,light,snow,car,side_road,7,2020,Tuesday,2
2020-02-12 01:21:13.934786,BE,light,snow,car,side_road,7,2020,Wednesday,2
2020-02-12 03:06:22.396479,VS,fatal,snow,car,side_road,7,2020,Wednesday,2
2020-02-12 04:51:30.858171,BS,serious,dry,motorcycle,main_road,7,2020,Wednesday,2
2020-02-12 06:36:39.319863,LU,light,snow,motorcycle,side_road,7,2020,Wednesday,2
2020-02-12 08:21:47.781556,SO,light,wet,bicycle,side_road,7,2020,Wednesday,2
2020-02-12 10:06:56.243248,GE,light,snow,car,main_road,7,2020,Wednesday,2
2020-02-12 11:52:04.704940,BS,light,wet,car,main_road,7,2020,Wednesday,2
2020-02-12 13:37:13.166633,SZ,light,icy,car,main_road,7,2020,Wednesday,2
2020-02-12 15:22:21.628325,SG,light,icy,car,main_road,7,2020,Wednesday,2
2020-02-12 17:07:30.090018,LU,light,wet,car,side_road,7,2020,Wednesday,2
2020-02-12 18:52:38.551710,ZH,light,dry,car,main_road,7,2020,Wednesday,2
2020-02-12 20:37:47.013402,ZH,light,snow,car,main_road,7,2020,Wednesday,2
2020-02-12 22:22:55.475095,ZH,serious,snow,car,side_road,7,2020,Wednesday,2
2020-02-13 00:08:03.936787,BE,light,dry,car,main_road,7,2020,Thursday,2
2020-02-13 01:53:12.398479,BE,light,snow,car,main_road,7,2020,Thursday,2
2020-02-13 03:38:20.860172,GR,light,icy,car,side_road,7,2020,Thursday,2
2020-02-13 05:23:29.321864,BE,light,wet,motorcycle,main_road,7,2020,Thursday,2
2020-02-13 07:08:37.783556,OW,serious,dry,car,side_road,7,2020,Thursday,2
2020-02-13 08:53:46.245249,VS,light,snow,car,highway,7,2020,Thursday,2
2020-02-13 10:38:54.706941,SO,light,snow,car,highway,7,2020,Thursday,2
2020-02-13 12:24:03.168633,GR,light,icy,car,main_road,7,2020,Thursday,2
2020-02-13 14:09:11.630326,BE,light,icy,truck,main_road,7,2020,Thursday,2
2020-02-13 15:54:20.092018,BE,light,dry,motorcycle,side_road,7,2020,Thursday,2
2020-02-13 17:39:28.553710,ZH,light,wet,car,side_road,7,2020,Thursday,2
2020-02-13 19:24:37.015403,BE,light,dry,car,side_road,7,2020,Thursday,2
2020-02-13 21:09:45.477095,LU,light,dry,bicycle,main_road,7,2020,Thursday,2
2020-02-13 22:54:53.938787,BE,light,icy,car,side_road,7,2020,Thursday,2
2020-02-14 00:40:02.400480,ZH,light,snow,truck,side_road,7,2020,Friday,2
2020-02-14 02:25:10.862172,ZH,light,wet,car,main_road,7,2020,Friday,2
2020-02-14 04:10:19.323864,SO,light,dry,car,side_road,7,2020,Friday,2
2020-02-14 05:55:27.785557,BE,serious,icy,motorcycle,highway,7,2020,Friday,2
2020-02-14 07:40:36.247249,GL,serious,snow,car,highway,7,2020,Friday,2
2020-02-14 09:25:44.708941,BS,light,snow,car,side_road,7,2020,Friday,2
2020-02-14 11:10:53.170634,AG,light,snow,car,side_road,7,2020,Friday,2
2020-02-14 12:56:01.632326,ZH,light,icy,car,main_road,7,2020,Friday,2
2020-02-14 14:41:10.094018,TI,light,snow,motorcycle,main_road,7,2020,Friday,2
2020-02-14 16:26:18.555711,SG,light,dry,car,side_road,7,2020,Friday,2
2020-02-14 18:11:27.017403,ZH,light,wet,car,side_road,7,2020,Friday,2
2020-02-14 19:56:35.479095,VD,light,wet,truck,main_road,7,2020,Friday,2
2020-02-14 21:41:43.940788,VS,light,icy,car,highway,7,2020,Friday,2
2020-02-14 23:26:52.402480,ZH,serious,snow,car,main_road,7,2020,Friday,2
2020-02-15 01:12:00.864172,LU,light,snow,motorcycle,side_road,7,2020,Saturday,2
2020-02-15 02:57:09.325865,TI,light,dry,bicycle,main_road,7,2020,Saturday,2
