date,canton,temp_max,temp_min,precipitation,snowfall,snow_depth,weather_code,wind_speed,weather_condition,week,year
2020-10-20,ZH,-2.6,-9.0,1.0,0.0,0.0,71,15.4,Snow,43,2020
2020-10-21,ZH,2.1,-5.4,3.1,0.0,0.0,61,10.9,Rain,43,2020
2020-10-22,ZH,2.5,-1.7,3.5,0.0,0.0,61,8.9,Rain,43,2020
2020-10-23,ZH,-4.0,-14.0,5.7,0.0,0.0,71,13.0,Snow,43,2020
2020-10-24,ZH,-0.9,-9.3,2.2,0.0,0.0,71,0.1,Snow,43,2020
2020-10-25,ZH,3.2,-6.4,3.9,0.0,0.0,61,1.3,Rain,43,2020
2020-10-26,ZH,1.0,-3.5,3.4,0.0,0.0,61,4.8,Rain,44,2020
2020-10-27,ZH,3.1,-5.6,0.9,0.0,0.0,0,19.1,Clear sky,44,2020
2020-10-28,ZH,3.8,-3.5,6.0,0.0,0.0,61,4.1,Rain,44,2020
2020-10-29,ZH,-2.9,-12.0,4.3,0.0,0.0,71,2.1,Snow,44,2020
2020-10-30,ZH,-0.8,-9.0,1.2,0.0,0.0,71,6.5,Snow,44,2020
2020-10-31,ZH,1.4,-6.0,0.5,0.0,0.0,0,2.6,Clear sky,44,2020
2020-11-01,ZH,-5.8,-12.1,0.8,0.0,0.0,71,20.6,Snow,44,2020
2020-11-02,ZH,-4.0,-11.0,3.1,0.0,0.0,71,3.4,Snow,45,2020
2020-11-03,ZH,-0.6,-5.9,3.5,0.0,0.0,71,0.8,Snow,45,2020
2020-11-04,ZH,-5.6,-13.3,1.5,0.0,0.0,71,4.6,Snow,45,2020
2020-11-05,ZH,-4.4,-16.3,4.0,0.0,0.0,71,1.1,Snow,45,2020
2020-11-06,ZH,-5.4,-15.1,0.3,0.0,0.0,0,10.7,Clear sky,45,2020
2020-11-07,ZH,-11.2,-21.1,3.5,0.0,0.0,71,8.0,Snow,45,2020
2020-11-08,ZH,-7.5,-16.2,1.2,0.0,0.0,71,5.3,Snow,45,2020
2020-11-09,ZH,-5.7,-15.0,0.5,0.0,0.0,0,9.0,Clear sky,46,2020
2020-11-10,ZH,-6.4,-14.3,1.9,0.0,0.0,71,24.7,Snow,46,2020
2020-11-11,ZH,-2.6,-8.6,4.7,0.0,0.0,71,6.9,Snow,46,2020
2020-11-12,ZH,-1.8,-8.0,2.3,0.0,0.0,71,4.5,Snow,46,2020
2020-11-13,ZH,-7.1,-17.3,3.2,0.0,0.0,71,19.5,Snow,46,2020
2020-11-14,ZH,-1.8,-8.6,2.0,0.0,0.0,71,14.2,Snow,46,2020
2020-11-15,ZH,-6.6,-14.5,1.4,0.0,0.0,71,5.1,Snow,46,2020
2020-11-16,ZH,-4.1,-13.8,1.2,0.0,0.0,71,4.3,Snow,47,2020
2020-11-17,ZH,-6.2,-13.4,2.7,0.0,0.0,71,14.9,Snow,47,2020
2020-11-18,ZH,-9.1,-18.0,3.0,0.0,0.0,71,12.9,Snow,47,2020
2020-11-19,ZH,-7.4,-13.3,1.3,0.0,0.0,71,23.3,Snow,47,2020
2020-11-20,ZH,-10.0,-17.3,9.7,0.0,0.0,71,25.4,Snow,47,2020
2020-11-21,ZH,-2.6,-9.5,1.0,0.0,0.0,71,6.4,Snow,47,2020
2020-11-22,ZH,-0.9,-10.2,1.6,0.0,0.0,71,1.9,Snow,47,2020
2020-11-23,ZH,-2.3,-11.4,1.6,0.0,0.0,71,9.8,Snow,48,2020
2020-11-24,ZH,-5.9,-15.0,1.9,0.0,0.0,71,1.2,Snow,48,2020
2020-11-25,ZH,-2.9,-10.8,0.4,0.0,0.0,0,22.2,Clear sky,48,2020
2020-11-26,ZH,-10.9,-19.9,1.4,0.0,0.0,71,24.2,Snow,48,2020
2020-11-27,ZH,-1.9,-8.6,2.8,0.0,0.0,71,26.6,Snow,48,2020
2020-11-28,ZH,0.6,-6.6,1.4,0.0,0.0,61,9.9,Rain,48,2020
2020-11-29,ZH,-3.0,-12.4,2.8,0.0,0.0,71,3.8,Snow,48,2020
2020-11-30,ZH,-6.5,-14.3,0.4,0.0,0.0,0,17.0,Clear sky,49,2020
2020-12-01,ZH,-4.5,-10.8,0.1,3.4,0.0,0,2.6,Clear sky,49,2020
2020-12-02,ZH,-6.8,-14.8,0.6,6.8,0.0,71,9.8,Snow,49,2020
2020-12-03,ZH,-10.1,-20.9,3.9,14.9,0.0,71,7.2,Snow,49,2020
2020-12-04,ZH,-11.1,-18.6,0.3,12.4,0.0,0,22.3,Clear sky,49,2020
2020-12-05,ZH,-7.7,-15.7,0.6,9.6,0.0,71,3.3,Snow,49,2020
2020-12-06,ZH,-6.9,-16.5,0.1,0.1,0.0,0,22.6,Clear sky,49,2020
2020-12-07,ZH,-14.7,-25.0,1.5,0.8,0.0,71,1.2,Snow,50,2020
2020-12-08,ZH,1.7,-7.1,1.2,12.7,0.0,61,5.9,Rain,50,2020
2020-12-09,ZH,-8.3,-15.6,3.0,4.5,0.0,71,26.3,Snow,50,2020
2020-12-10,ZH,-3.1,-12.8,0.2,2.5,0.0,0,33.9,Clear sky,50,2020
2020-12-11,ZH,-6.9,-13.6,0.1,1.0,0.0,0,16.8,Clear sky,50,2020
2020-12-12,ZH,-3.2,-15.4,0.6,0.4,0.0,71,1.0,Snow,50,2020
2020-12-13,ZH,-0.4,-6.8,4.7,3.8,0.0,71,13.8,Snow,50,2020
2020-12-14,ZH,-8.6,-18.3,1.6,11.9,0.0,71,4.9,Snow,51,2020
2020-12-15,ZH,-8.0,-14.3,3.4,4.5,0.0,71,0.2,Snow,51,2020
2020-12-16,ZH,-5.2,-15.8,2.1,0.0,0.0,71,17.2,Snow,51,2020
2020-12-17,ZH,-4.1,-7.3,4.5,2.8,0.0,71,11.0,Snow,51,2020
2020-12-18,ZH,-6.4,-12.9,1.3,2.4,0.0,71,4.7,Snow,51,2020
2020-12-19,ZH,-7.5,-11.9,3.2,0.7,0.0,71,0.0,Snow,51,2020
2020-12-20,ZH,-11.2,-16.9,1.6,5.6,0.0,71,11.0,Snow,51,2020
2020-12-21,ZH,-6.7,-15.7,0.7,2.9,0.0,71,3.3,Snow,52,2020
2020-12-22,ZH,-10.1,-21.6,0.5,6.9,0.0,71,1.1,Snow,52,2020
2020-12-23,ZH,-7.0,-13.4,4.6,4.5,0.0,71,35.2,Snow,52,2020
2020-12-24,ZH,-3.4,-10.8,1.5,2.3,0.0,71,17.9,Snow,52,2020
2020-12-25,ZH,-5.8,-16.1,0.0,5.3,0.0,0,11.3,Clear sky,52,2020
2020-12-26,ZH,-6.0,-13.4,4.4,1.8,0.0,71,3.1,Snow,52,2020
2020-12-27,ZH,-11.7,-20.0,1.6,21.6,0.0,71,3.6,Snow,52,2020
2020-12-28,ZH,-5.6,-9.5,4.7,3.4,0.0,71,0.8,Snow,53,2020
2020-12-29,ZH,-8.6,-17.7,1.0,6.4,0.0,71,5.8,Snow,53,2020
2020-12-30,ZH,-12.8,-18.4,1.5,1.0,0.0,71,3.9,Snow,53,2020
2020-12-31,ZH,-3.0,-10.7,0.7,7.5,0.0,71,0.5,Snow,53,2020
2021-01-01,ZH,-0.1,-6.5,0.6,1.8,2.0,71,2.3,Snow,53,2021
2021-01-02,ZH,-2.3,-8.1,4.1,5.3,7.0,71,6.2,Snow,53,2021
2021-01-03,ZH,-3.9,-12.8,11.7,1.2,8.0,71,0.6,Snow,53,2021
2021-01-04,ZH,-9.7,-17.5,1.0,13.8,22.0,71,44.7,Snow,1,2021
2021-01-05,ZH,0.5,-5.7,0.4,2.4,23.0,0,0.3,Clear sky,1,2021
2021-01-06,ZH,-11.0,-19.1,0.6,2.9,25.0,71,17.2,Snow,1,2021
2021-01-07,ZH,-6.5,-13.7,1.8,1.4,27.0,71,4.1,Snow,1,2021
2021-01-08,ZH,-3.0,-6.8,0.0,0.7,27.0,0,14.5,Clear sky,1,2021
2021-01-09,ZH,2.1,-3.2,4.7,0.0,25.0,61,20.9,Rain,1,2021
2021-01-10,ZH,-3.1,-9.3,3.5,3.8,29.0,71,10.3,Snow,1,2021
2021-01-11,ZH,-6.2,-16.0,0.0,0.8,30.0,0,9.8,Clear sky,2,2021
2021-01-12,ZH,-8.0,-15.2,0.2,5.9,36.0,0,0.7,Clear sky,2,2021
2021-01-13,ZH,0.2,-9.7,1.3,14.2,48.0,61,1.2,Rain,2,2021
2021-01-14,ZH,-6.4,-14.2,3.8,9.4,58.0,71,3.5,Snow,2,2021
2021-01-15,ZH,0.7,-6.0,0.1,7.2,63.0,0,4.4,Clear sky,2,2021
2021-01-16,ZH,-2.7,-10.8,0.4,6.4,69.0,0,23.8,Clear sky,2,2021
2021-01-17,ZH,-4.3,-14.0,2.2,8.1,77.0,71,28.7,Snow,2,2021
2021-01-18,ZH,-3.0,-10.5,3.7,9.1,86.0,71,16.0,Snow,3,2021
2021-01-19,ZH,-1.5,-9.4,3.8,0.5,87.0,71,6.2,Snow,3,2021
2021-01-20,ZH,-3.0,-9.0,0.7,14.7,102.0,71,0.8,Snow,3,2021
2021-01-21,ZH,-10.4,-17.1,2.1,19.5,121.0,71,15.8,Snow,3,2021
2021-01-22,ZH,-1.7,-7.4,0.1,1.2,122.0,0,5.7,Clear sky,3,2021
2021-01-23,ZH,-12.0,-21.8,1.7,0.3,122.0,71,2.7,Snow,3,2021
2021-01-24,ZH,-4.5,-13.1,9.1,12.5,135.0,71,0.5,Snow,3,2021
2021-01-25,ZH,-7.8,-15.7,3.2,3.5,139.0,71,18.1,Snow,4,2021
2021-01-26,ZH,-6.9,-13.2,1.1,0.9,139.0,71,33.3,Snow,4,2021
2021-01-27,ZH,-7.1,-17.4,3.1,3.2,143.0,71,6.4,Snow,4,2021
2021-01-28,ZH,-6.4,-15.9,2.5,3.7,146.0,71,13.8,Snow,4,2021
2021-01-29,ZH,-4.5,-14.5,2.3,2.5,149.0,71,9.7,Snow,4,2021
2021-01-30,ZH,-6.7,-17.3,0.5,12.4,161.0,0,9.0,Clear sky,4,2021
2021-01-31,ZH,-3.5,-9.6,4.9,11.0,172.0,71,2.4,Snow,4,2021
2021-02-01,ZH,-1.0,-9.0,0.9,4.2,177.0,71,14.8,Snow,5,2021
2021-02-02,ZH,-8.0,-15.5,1.4,5.9,182.0,71,0.0,Snow,5,2021
2021-02-03,ZH,-4.1,-15.4,1.9,8.0,190.0,71,19.8,Snow,5,2021
2021-02-04,ZH,-2.0,-9.1,0.5,6.2,197.0,71,21.1,Snow,5,2021
2021-02-05,ZH,-1.7,-10.2,1.4,5.9,203.0,71,18.9,Snow,5,2021
2021-02-06,ZH,-2.4,-10.7,0.9,7.6,210.0,71,1.1,Snow,5,2021
2021-02-07,ZH,-1.3,-6.4,2.1,9.6,220.0,71,5.2,Snow,5,2021
2021-02-08,ZH,1.7,-3.9,1.9,6.9,225.0,61,24.1,Rain,6,2021
2021-02-09,ZH,0.3,-6.4,0.6,1.8,224.0,0,35.8,Clear sky,6,2021
2021-02-10,ZH,4.0,-2.3,2.2,0.0,222.0,61,3.7,Rain,6,2021
2021-02-11,ZH,-0.5,-10.4,0.6,9.6,232.0,71,1.3,Snow,6,2021
2021-02-12,ZH,-3.0,-8.5,1.0,5.1,237.0,71,1.9,Snow,6,2021
2021-02-13,ZH,0.6,-8.4,0.2,0.0,235.0,0,24.4,Clear sky,6,2021
2021-02-14,ZH,0.4,-9.8,1.5,12.4,246.0,61,12.7,Rain,6,2021
2021-02-15,ZH,3.2,-3.5,3.3,0.0,244.0,61,1.5,Rain,7,2021
2021-02-16,ZH,-0.9,-8.6,2.5,9.6,253.0,71,1.4,Snow,7,2021
2021-02-17,ZH,3.9,-7.9,0.5,0.0,251.0,0,2.4,Clear sky,7,2021
2021-02-18,ZH,-3.6,-12.6,2.5,3.2,254.0,71,3.8,Snow,7,2021
2021-02-19,ZH,-0.7,-10.9,0.7,3.6,258.0,71,1.7,Snow,7,2021
2021-02-20,ZH,0.8,-5.9,1.4,1.2,257.0,61,10.9,Rain,7,2021
2021-02-21,ZH,7.8,-1.0,3.5,0.0,255.0,61,2.4,Rain,7,2021
2021-02-22,ZH,2.9,-5.3,1.5,0.0,253.0,61,21.4,Rain,8,2021
2021-02-23,ZH,-3.8,-11.3,0.1,13.9,267.0,0,6.6,Clear sky,8,2021
2021-02-24,ZH,2.4,-3.4,2.3,0.0,265.0,61,26.7,Rain,8,2021
2021-02-25,ZH,5.4,-1.7,0.7,0.0,263.0,0,0.3,Clear sky,8,2021
2021-02-26,ZH,-1.1,-9.7,0.9,19.6,283.0,71,1.4,Snow,8,2021
2021-02-27,ZH,1.6,-8.0,0.3,2.6,283.0,0,11.6,Clear sky,8,2021
2021-02-28,ZH,7.3,-1.2,0.5,0.0,281.0,0,5.1,Clear sky,8,2021
2021-03-01,ZH,13.6,6.9,2.9,0.0,279.0,61,0.9,Rain,9,2021
2021-03-02,ZH,6.0,-3.5,7.7,0.0,277.0,61,24.6,Rain,9,2021
2021-03-03,ZH,6.2,-1.1,4.2,0.0,275.0,61,19.7,Rain,9,2021
2021-03-04,ZH,12.6,2.3,0.9,0.0,273.0,0,5.6,Clear sky,9,2021
2021-03-05,ZH,11.6,2.3,3.1,0.0,271.0,61,26.5,Rain,9,2021
2021-03-06,ZH,4.5,-4.0,0.2,0.0,269.0,0,5.9,Clear sky,9,2021
2021-03-07,ZH,10.0,1.9,1.3,0.0,267.0,61,5.9,Rain,9,2021
2021-03-08,ZH,12.9,4.5,2.4,0.0,265.0,61,1.3,Rain,10,2021
2021-03-09,ZH,16.1,7.3,3.0,0.0,263.0,61,3.2,Rain,10,2021
2021-03-10,ZH,5.3,-3.3,0.7,0.0,261.0,0,5.1,Clear sky,10,2021
2021-03-11,ZH,6.1,-0.3,0.1,0.0,259.0,0,8.6,Clear sky,10,2021
2021-03-12,ZH,13.3,3.6,1.9,0.0,257.0,61,5.4,Rain,10,2021
2021-03-13,ZH,4.9,-3.9,3.3,0.0,255.0,61,6.1,Rain,10,2021
2021-03-14,ZH,7.8,-0.2,4.3,0.0,253.0,61,1.6,Rain,10,2021
2021-03-15,ZH,7.7,1.2,2.2,0.0,251.0,61,10.4,Rain,11,2021
2021-03-16,ZH,6.0,-0.2,2.2,0.0,249.0,61,13.6,Rain,11,2021
2021-03-17,ZH,5.8,-2.8,5.7,0.0,247.0,61,0.2,Rain,11,2021
2021-03-18,ZH,5.2,-2.7,0.7,0.0,245.0,0,13.3,Clear sky,11,2021
2021-03-19,ZH,7.2,1.0,1.5,0.0,243.0,61,0.3,Rain,11,2021
2021-03-20,ZH,6.6,-2.1,0.0,0.0,241.0,0,1.3,Clear sky,11,2021
2021-03-21,ZH,5.9,-2.5,0.6,0.0,239.0,0,6.1,Clear sky,11,2021
2021-03-22,ZH,3.4,-6.7,1.2,0.0,237.0,61,57.9,Rain,12,2021
2021-03-23,ZH,13.2,7.0,1.3,0.0,235.0,61,6.0,Rain,12,2021
2021-03-24,ZH,9.7,0.3,0.3,0.0,233.0,0,15.3,Clear sky,12,2021
2021-03-25,ZH,9.0,2.4,0.1,0.0,231.0,0,21.0,Clear sky,12,2021
2021-03-26,ZH,10.9,-0.2,0.6,0.0,229.0,0,2.5,Clear sky,12,2021
2021-03-27,ZH,5.2,-4.7,3.4,0.0,227.0,61,18.8,Rain,12,2021
2021-03-28,ZH,8.1,0.6,0.9,0.0,225.0,0,5.1,Clear sky,12,2021
2021-03-29,ZH,12.6,5.2,1.8,0.0,223.0,61,4.6,Rain,13,2021
2021-03-30,ZH,12.4,6.0,0.6,0.0,221.0,0,3.1,Clear sky,13,2021
2021-03-31,ZH,7.4,-3.9,0.3,0.0,219.0,0,30.3,Clear sky,13,2021
2021-04-01,ZH,18.2,6.4,2.2,0.0,217.0,61,1.9,Rain,13,2021
2021-04-02,ZH,15.4,12.3,4.2,0.0,215.0,61,5.7,Rain,13,2021
2021-04-03,ZH,17.2,6.9,7.4,0.0,213.0,61,14.4,Rain,13,2021
2021-04-04,ZH,16.0,9.7,4.8,0.0,211.0,61,10.6,Rain,13,2021
2021-04-05,ZH,8.4,-0.9,2.1,0.0,209.0,61,24.6,Rain,14,2021
2021-04-06,ZH,20.6,12.7,2.5,0.0,207.0,61,1.5,Rain,14,2021
2021-04-07,ZH,17.5,10.8,6.2,0.0,205.0,61,9.8,Rain,14,2021
2021-04-08,ZH,13.4,5.5,0.6,0.0,203.0,0,20.3,Clear sky,14,2021
2021-04-09,ZH,14.8,5.6,1.8,0.0,201.0,61,11.7,Rain,14,2021
2021-04-10,ZH,15.3,6.3,1.2,0.0,199.0,61,35.6,Rain,14,2021
2021-04-11,ZH,18.3,9.2,0.0,0.0,197.0,0,23.3,Clear sky,14,2021
2021-04-12,ZH,19.1,14.7,4.4,0.0,195.0,61,8.6,Rain,15,2021
2021-04-13,ZH,18.9,7.9,1.8,0.0,193.0,61,15.7,Rain,15,2021
2021-04-14,ZH,18.1,8.5,2.5,0.0,191.0,61,0.7,Rain,15,2021
2021-04-15,ZH,12.2,4.2,0.2,0.0,189.0,0,33.3,Clear sky,15,2021
2021-04-16,ZH,17.8,10.1,1.2,0.0,187.0,61,1.1,Rain,15,2021
2021-04-17,ZH,16.9,5.1,1.3,0.0,185.0,61,11.4,Rain,15,2021
2021-04-18,ZH,15.2,8.4,1.2,0.0,183.0,61,4.1,Rain,15,2021
2021-04-19,ZH,15.2,6.1,1.4,0.0,181.0,61,7.7,Rain,16,2021
2021-04-20,ZH,18.3,12.5,1.0,0.0,179.0,61,14.9,Rain,16,2021
2021-04-21,ZH,17.9,8.6,0.2,0.0,177.0,0,14.9,Clear sky,16,2021
2021-04-22,ZH,15.6,11.3,0.3,0.0,175.0,0,23.3,Clear sky,16,2021
2021-04-23,ZH,9.8,3.4,1.8,0.0,173.0,61,25.2,Rain,16,2021
2021-04-24,ZH,10.4,0.9,2.6,0.0,171.0,61,4.2,Rain,16,2021
2021-04-25,ZH,11.1,2.1,0.0,0.0,169.0,0,11.5,Clear sky,16,2021
2021-04-26,ZH,15.4,6.0,1.3,0.0,167.0,61,26.6,Rain,17,2021
2021-04-27,ZH,16.8,7.1,0.1,0.0,165.0,0,0.5,Clear sky,17,2021
2021-04-28,ZH,17.7,11.6,0.2,0.0,163.0,0,2.6,Clear sky,17,2021
2021-04-29,ZH,20.0,10.8,1.2,0.0,161.0,61,4.3,Rain,17,2021
2021-04-30,ZH,16.9,6.4,3.4,0.0,159.0,61,6.0,Rain,17,2021
2021-05-01,ZH,16.3,6.6,1.3,0.0,157.0,61,11.7,Rain,17,2021
2021-05-02,ZH,25.3,16.8,4.6,0.0,155.0,61,7.1,Rain,17,2021
2021-05-03,ZH,27.6,21.4,0.5,0.0,153.0,0,28.1,Clear sky,18,2021
2021-05-04,ZH,24.4,15.6,1.9,0.0,151.0,61,11.4,Rain,18,2021
2021-05-05,ZH,23.1,16.9,3.2,0.0,149.0,61,6.0,Rain,18,2021
2021-05-06,ZH,26.0,16.6,2.9,0.0,147.0,61,41.8,Rain,18,2021
2021-05-07,ZH,19.5,13.8,5.3,0.0,145.0,61,0.7,Rain,18,2021
2021-05-08,ZH,24.0,17.6,1.4,0.0,143.0,61,11.5,Rain,18,2021
2021-05-09,ZH,21.9,14.8,4.9,0.0,141.0,61,18.0,Rain,18,2021
2021-05-10,ZH,20.6,10.2,0.4,0.0,139.0,0,22.6,Clear sky,19,2021
2021-05-11,ZH,13.3,8.1,1.2,0.0,137.0,61,26.8,Rain,19,2021
2021-05-12,ZH,17.4,11.7,0.1,0.0,135.0,0,23.2,Clear sky,19,2021
2021-05-13,ZH,22.5,15.0,2.9,0.0,133.0,61,10.9,Rain,19,2021
2021-05-14,ZH,23.8,14.3,1.7,0.0,131.0,61,22.7,Rain,19,2021
2021-05-15,ZH,20.4,7.2,5.3,0.0,129.0,61,11.6,Rain,19,2021
2021-05-16,ZH,22.9,16.1,0.7,0.0,127.0,0,2.1,Clear sky,19,2021
2021-05-17,ZH,20.1,10.9,0.7,0.0,125.0,0,3.4,Clear sky,20,2021
2021-05-18,ZH,20.4,14.1,1.4,0.0,123.0,61,6.0,Rain,20,2021
2021-05-19,ZH,18.9,15.4,1.3,0.0,121.0,61,5.4,Rain,20,2021
2021-05-20,ZH,20.8,12.8,8.9,0.0,119.0,61,15.4,Rain,20,2021
2021-05-21,ZH,22.8,18.1,2.2,0.0,117.0,61,3.2,Rain,20,2021
2021-05-22,ZH,23.2,13.5,5.8,0.0,115.0,61,10.9,Rain,20,2021
2021-05-23,ZH,22.7,13.2,0.6,0.0,113.0,0,14.0,Clear sky,20,2021
2021-05-24,ZH,19.6,12.5,2.0,0.0,111.0,61,3.8,Rain,21,2021
2021-05-25,ZH,19.7,8.3,0.9,0.0,109.0,0,18.4,Clear sky,21,2021
2021-05-26,ZH,20.9,15.1,0.8,0.0,107.0,0,1.2,Clear sky,21,2021
2021-05-27,ZH,19.0,11.6,1.2,0.0,105.0,61,6.0,Rain,21,2021
2021-05-28,ZH,19.3,14.3,0.1,0.0,103.0,0,5.2,Clear sky,21,2021
2021-05-29,ZH,21.8,14.1,1.4,0.0,101.0,61,19.3,Rain,21,2021
2021-05-30,ZH,19.4,12.1,2.3,0.0,99.0,61,27.3,Rain,21,2021
2021-05-31,ZH,20.5,12.4,1.1,0.0,97.0,61,13.1,Rain,22,2021
2021-06-01,ZH,20.2,15.4,0.5,0.0,95.0,0,7.9,Clear sky,22,2021
2021-06-02,ZH,24.5,13.7,2.0,0.0,93.0,61,14.0,Rain,22,2021
2021-06-03,ZH,23.7,13.3,5.9,0.0,91.0,61,12.0,Rain,22,2021
2021-06-04,ZH,24.2,15.8,0.2,0.0,89.0,0,14.8,Clear sky,22,2021
2021-06-05,ZH,21.3,14.9,0.3,0.0,87.0,0,0.0,Clear sky,22,2021
2021-06-06,ZH,26.5,17.5,1.1,0.0,85.0,61,23.3,Rain,22,2021
2021-06-07,ZH,24.0,17.4,0.1,0.0,83.0,0,3.4,Clear sky,23,2021
2021-06-08,ZH,23.9,14.2,1.1,0.0,81.0,61,3.1,Rain,23,2021
2021-06-09,ZH,25.4,21.3,7.4,0.0,79.0,61,2.0,Rain,23,2021
2021-06-10,ZH,29.4,21.3,1.7,0.0,77.0,61,11.9,Rain,23,2021
2021-06-11,ZH,17.1,9.7,2.4,0.0,75.0,61,12.6,Rain,23,2021
2021-06-12,ZH,23.7,14.8,0.0,0.0,73.0,0,3.9,Clear sky,23,2021
2021-06-13,ZH,21.9,14.8,2.3,0.0,71.0,61,0.8,Rain,23,2021
2021-06-14,ZH,20.4,15.4,3.6,0.0,69.0,61,10.5,Rain,24,2021
2021-06-15,ZH,18.1,13.4,1.5,0.0,67.0,61,3.5,Rain,24,2021
2021-06-16,ZH,29.4,20.9,1.6,0.0,65.0,61,2.7,Rain,24,2021
2021-06-17,ZH,23.2,15.8,2.5,0.0,63.0,61,11.6,Rain,24,2021
2021-06-18,ZH,27.3,18.0,0.1,0.0,61.0,0,2.8,Clear sky,24,2021
2021-06-19,ZH,25.5,16.6,1.3,0.0,59.0,61,3.0,Rain,24,2021
2021-06-20,ZH,20.2,9.2,0.4,0.0,57.0,0,2.1,Clear sky,24,2021
2021-06-21,ZH,23.8,13.3,4.2,0.0,55.0,61,6.7,Rain,25,2021
2021-06-22,ZH,24.4,16.1,0.5,0.0,53.0,0,2.7,Clear sky,25,2021
2021-06-23,ZH,24.3,19.6,2.0,0.0,51.0,61,6.2,Rain,25,2021
2021-06-24,ZH,25.3,19.3,0.4,0.0,49.0,0,11.9,Clear sky,25,2021
2021-06-25,ZH,18.8,8.6,0.6,0.0,47.0,0,2.8,Clear sky,25,2021
2021-06-26,ZH,26.3,19.1,0.5,0.0,45.0,0,6.3,Clear sky,25,2021
2021-06-27,ZH,25.0,19.2,1.3,0.0,43.0,61,11.6,Rain,25,2021
2021-06-28,ZH,22.6,15.9,0.4,0.0,41.0,0,8.6,Clear sky,26,2021
2021-06-29,ZH,27.1,20.0,3.6,0.0,39.0,61,7.2,Rain,26,2021
2021-06-30,ZH,25.4,15.1,0.7,0.0,37.0,0,10.1,Clear sky,26,2021
2021-07-01,ZH,21.3,12.5,1.6,0.0,35.0,61,9.6,Rain,26,2021
2021-07-02,ZH,24.7,19.3,2.5,0.0,33.0,61,7.8,Rain,26,2021
2021-07-03,ZH,21.4,10.7,0.8,0.0,31.0,0,7.9,Clear sky,26,2021
2021-07-04,ZH,24.0,18.0,2.4,0.0,29.0,61,7.1,Rain,26,2021
2021-07-05,ZH,23.8,14.7,1.3,0.0,27.0,61,2.7,Rain,27,2021
2021-07-06,ZH,15.7,7.9,1.4,0.0,25.0,61,1.3,Rain,27,2021
2021-07-07,ZH,26.6,17.6,0.3,0.0,23.0,0,5.6,Clear sky,27,2021
2021-07-08,ZH,23.9,18.3,1.3,0.0,21.0,61,7.8,Rain,27,2021
2021-07-09,ZH,23.4,15.7,0.3,0.0,19.0,0,14.8,Clear sky,27,2021
2021-07-10,ZH,19.7,12.1,1.4,0.0,17.0,61,4.5,Rain,27,2021
2021-07-11,ZH,24.2,15.3,1.2,0.0,15.0,61,10.8,Rain,27,2021
2021-07-12,ZH,14.4,5.0,2.9,0.0,13.0,61,7.0,Rain,28,2021
2021-07-13,ZH,20.6,16.2,2.0,0.0,11.0,61,6.8,Rain,28,2021
2021-07-14,ZH,20.5,13.5,2.6,0.0,9.0,61,6.7,Rain,28,2021
2021-07-15,ZH,23.5,14.7,4.4,0.0,7.0,61,7.9,Rain,28,2021
2021-07-16,ZH,17.4,12.2,0.5,0.0,5.0,0,3.9,Clear sky,28,2021
2021-07-17,ZH,21.2,14.9,0.7,0.0,3.0,0,14.2,Clear sky,28,2021
2021-07-18,ZH,21.0,12.2,1.5,0.0,1.0,61,0.9,Rain,28,2021
2021-07-19,ZH,20.0,10.9,1.2,0.0,0.0,61,28.6,Rain,29,2021
2021-07-20,ZH,18.5,10.3,1.0,0.0,0.0,0,8.5,Clear sky,29,2021
2021-07-21,ZH,21.6,13.5,0.4,0.0,0.0,0,9.1,Clear sky,29,2021
2021-07-22,ZH,17.7,9.1,2.9,0.0,0.0,61,4.8,Rain,29,2021
2021-07-23,ZH,20.2,12.4,0.7,0.0,0.0,0,15.5,Clear sky,29,2021
2021-07-24,ZH,15.3,7.2,0.1,0.0,0.0,0,3.4,Clear sky,29,2021
2021-07-25,ZH,17.5,8.8,1.1,0.0,0.0,61,18.2,Rain,29,2021
2021-07-26,ZH,18.9,11.5,1.1,0.0,0.0,61,2.3,Rain,30,2021
2021-07-27,ZH,23.2,14.8,4.8,0.0,0.0,61,0.7,Rain,30,2021
2021-07-28,ZH,18.7,7.9,2.5,0.0,0.0,61,10.2,Rain,30,2021
2021-07-29,ZH,18.0,14.2,3.4,0.0,0.0,61,14.3,Rain,30,2021
2021-07-30,ZH,19.9,10.4,5.6,0.0,0.0,61,3.6,Rain,30,2021
2021-07-31,ZH,23.7,19.2,3.6,0.0,0.0,61,0.1,Rain,30,2021
2021-08-01,ZH,20.6,14.9,0.3,0.0,0.0,0,9.7,Clear sky,30,2021
2021-08-02,ZH,16.3,5.0,0.5,0.0,0.0,0,19.1,Clear sky,31,2021
2021-08-03,ZH,11.5,4.6,0.2,0.0,0.0,0,9.5,Clear sky,31,2021
2021-08-04,ZH,11.3,2.9,1.5,0.0,0.0,61,4.5,Rain,31,2021
2021-08-05,ZH,14.7,5.8,0.2,0.0,0.0,0,6.8,Clear sky,31,2021
2021-08-06,ZH,9.6,0.4,1.8,0.0,0.0,61,8.3,Rain,31,2021
2021-08-07,ZH,16.1,11.1,1.0,0.0,0.0,61,12.0,Rain,31,2021
2021-08-08,ZH,17.3,9.5,7.8,0.0,0.0,61,14.0,Rain,31,2021
2021-08-09,ZH,9.7,3.1,0.5,0.0,0.0,0,24.4,Clear sky,32,2021
